studentid,academic_year,att_pct,n_demerits,course_number,term,grade_pct,failed_course
2467,2014,98,23,SCI31,Q1,72,
2471,2014,80,38,SCI30,Q2,71,
2471,2014,100,20,SCI30,Q1,76,
2475,2014,100,14,ENG40,Q2,77,
2475,2014,98,10,ENG40,Q1,88,
2475,2014,98,10,HIST45,Q1,85,
2475,2014,100,14,HIST45,Q2,75,
2484,2014,69,49,ENG10,Q1,70,
2484,2014,80,59,ENG10,Q2,85,
2487,2014,96,6,ENG20,Q2,84,
2487,2014,95,1,ENG20,Q1,85,
2494,2014,88,1,HIST25,Q1,73,
2495,2014,98,3,RHET25,Q1,88,
2495,2014,100,13,RHET25,Q2,72,
2495,2014,100,13,SCI20,Q2,84,
2495,2014,98,3,SCI20,Q1,79,
2499,2014,100,9,ART12,Q1,90,
2499,2014,100,9,ART12,Q2,91,
2499,2014,100,9,MATH35,Q2,93,
2499,2014,100,9,MATH35,Q1,95,
2499,2014,100,9,SPAN20,Q1,97,
2499,2014,100,9,SPAN20,Q2,97,
2501,2014,92,10,MATH20,Q2,85,
2501,2014,93,8,MATH20,Q1,70,
2501,2014,93,8,SCI25,Q1,86,
2501,2014,92,10,SCI25,Q2,86,
2504,2014,92,3,ARAB20,Q2,80,
2504,2014,98,2,ARAB20,Q1,86,
2508,2014,96,9,ENG05,Q2,100,
2508,2014,92,8,ENG05,Q1,55,
2508,2014,92,8,MATH25,Q1,76,
2508,2014,96,9,MATH25,Q2,74,
2511,2014,98,20,SPAN20,Q2,71,
2511,2014,100,11,SPAN20,Q1,62,
2527,2014,93,7,MATH73,Q1,85,
2527,2014,84,4,MATH73,Q2,80,
2529,2014,86,12,MATH20,Q2,74,
2529,2014,93,6,MATH20,Q1,76,
2530,2014,90,64,FREN10,Q2,50,
2530,2014,95,18,FREN10,Q1,66,
2531,2014,79,48,RHET10,Q1,50,
2531,2014,54,81,RHET10,Q2,50,
2531,2014,54,81,SPAN10,Q2,50,
2531,2014,79,48,SPAN10,Q1,65,
2533,2014,88,16,SPAN20,Q1,82,
2533,2014,88,15,SPAN20,Q2,84,
2534,2014,98,49,ENG05,Q1,88,
2534,2014,96,63,ENG05,Q2,50,
2536,2014,100,13,ENG20,Q2,71,
2536,2014,100,8,ENG20,Q1,76,
2537,2014,92,5,MATH73,Q2,70,
2537,2014,93,2,MATH73,Q1,76,
2540,2014,94,73,ENG05,Q2,50,
2540,2014,95,36,ENG05,Q1,58,
2543,2014,94,17,GYM30,Q2,99,
2543,2014,95,26,GYM30,Q1,89,
2543,2014,95,26,SCI25,Q1,80,
2543,2014,94,17,SCI25,Q2,84,
2549,2014,100,9,ENG20,Q1,65,
2549,2014,96,11,ENG20,Q2,65,
2551,2014,88,49,STUDY15,Q1,94,
2551,2014,76,48,STUDY15,Q2,80,
2560,2014,95,2,HIST70,Q1,84,
2560,2014,100,16,HIST70,Q2,82,
2562,2014,86,20,ENG05,Q2,50,
2562,2014,100,15,ENG05,Q1,50,
2563,2014,90,34,RHET10,Q2,71,
2563,2014,98,37,RHET10,Q1,76,
2389,2014,88,6,GYM20,Q2,79,
2392,2014,100,1,RHET10,Q1,76,
2392,2014,96,4,RHET10,Q2,78,
2393,2014,98,4,ENG20,Q1,92,
2393,2014,94,10,ENG20,Q2,93,
2393,2014,94,10,HIST25,Q2,91,
2393,2014,98,4,HIST25,Q1,91,
2397,2014,92,18,MATH35,Q2,81,
2397,2014,100,16,MATH35,Q1,89,
2398,2014,86,8,ENG20,Q2,86,
2398,2014,95,10,ENG20,Q1,84,
2398,2014,95,10,SPAN20,Q1,80,
2398,2014,86,8,SPAN20,Q2,80,
2399,2014,88,21,GYM10,Q1,67,
2399,2014,84,19,GYM10,Q2,70,
2402,2014,78,21,RHET10,Q2,93,
2402,2014,98,17,RHET10,Q1,99,
2404,2014,100,3,HIST70,Q1,86,
2407,2014,82,17,HIST70,Q2,65,
2407,2014,93,1,HIST70,Q1,78,
2407,2014,93,1,MATH11,Q1,73,
2407,2014,82,17,MATH11,Q2,78,
2410,2014,84,49,RHET10,Q2,64,
2410,2014,86,42,RHET10,Q1,70,
2412,2014,100,10,RHET20,Q2,91,
2412,2014,100,13,RHET20,Q1,96,
2416,2014,80,30,WRI71,Q2,89,
2416,2014,88,16,WRI71,Q1,84,
2422,2014,98,12,SCI10,Q2,79,
2422,2014,93,9,SCI10,Q1,88,
2423,2014,96,34,RHET20,Q2,78,
2423,2014,100,20,RHET20,Q1,70,
2425,2014,98,28,RHET25,Q2,85,
2425,2014,98,45,RHET25,Q1,95,
2425,2014,98,45,SCI20,Q1,81,
2425,2014,98,28,SCI20,Q2,83,
2432,2014,100,28,ENG20,Q2,94,
2432,2014,95,13,ENG20,Q1,89,
2433,2014,100,4,RHET20,Q2,68,
2436,2014,68,51,ENG75,Q2,51,
2436,2014,93,47,ENG75,Q1,56,
2436,2014,93,47,SCI70,Q1,54,
2436,2014,68,51,SCI70,Q2,63,
2440,2014,100,11,RHET20,Q1,70,
2440,2014,100,11,RHET20,Q2,61,
2441,2014,86,64,GYM20,Q2,74,
2441,2014,95,49,GYM20,Q1,74,
2441,2014,95,49,MATH20,Q1,63,
2441,2014,86,64,MATH20,Q2,58,
2443,2014,88,20,GYM20,Q1,82,
2443,2014,94,25,GYM20,Q2,79,
2445,2014,88,10,HIST20,Q1,75,
2445,2014,96,19,HIST20,Q2,81,
2445,2014,96,19,MATH10,Q2,77,
2445,2014,88,10,MATH10,Q1,74,
2447,2014,93,10,ART12,Q1,86,
2447,2014,92,20,ART12,Q2,82,
2447,2014,92,20,ENG05,Q2,100,
2447,2014,93,10,ENG05,Q1,100,
2447,2014,93,10,MATH20,Q1,84,
2447,2014,92,20,MATH20,Q2,90,
2453,2014,98,14,SPAN10,Q1,89,
2453,2014,92,21,SPAN10,Q2,88,
2460,2014,88,3,MATH01,Q1,86,
2460,2014,98,13,MATH01,Q2,71,
2461,2014,98,20,RHET20,Q1,79,
2461,2014,96,22,RHET20,Q2,85,
2465,2014,86,41,ENG05,Q2,100,
2465,2014,81,32,ENG05,Q1,100,
2467,2014,94,26,MATH32,Q2,70,
2467,2014,98,23,MATH32,Q1,70,
2467,2014,98,23,SPAN30,Q1,86,
2467,2014,94,26,SPAN30,Q2,67,
2469,2014,64,50,MATH10,Q1,61,
2471,2014,100,20,THE13,Q1,82,
2471,2014,80,38,THE13,Q2,87,
2473,2014,94,3,ENG40,Q2,81,
2473,2014,100,1,ENG40,Q1,87,
2473,2014,100,1,HIST40,Q1,88,
525,2014,86,41,ENG05,Q1,50,
668,2014,86,45,HIST45,Q1,73,
668,2014,92,35,HIST45,Q2,79,
811,2014,66,49,ENG05,Q2,50,
811,2014,71,39,ENG05,Q1,50,
1047,2014,83,33,STUDY15,Q1,99,
1047,2014,62,12,STUDY15,Q2,62,
1053,2014,100,30,MATH20,Q1,76,
1053,2014,100,25,MATH20,Q2,68,
1054,2014,94,16,FREN30,Q2,88,
1054,2014,95,13,FREN30,Q1,84,
1059,2014,93,9,HIST45,Q1,76,
1059,2014,94,24,HIST45,Q2,74,
1059,2014,94,24,MATH44,Q2,61,
1059,2014,93,9,MATH44,Q1,73,
1065,2014,100,2,ENG30,Q2,88,
1065,2014,100,4,ENG30,Q1,88,
1065,2014,100,4,MATH35,Q1,88,
1065,2014,100,2,MATH35,Q2,84,
1069,2014,90,9,ENG45,Q1,83,
1069,2014,96,14,ENG45,Q2,75,
1070,2014,96,10,SCI41,Q2,77,
1070,2014,93,5,SCI41,Q1,77,
1071,2014,94,26,ENG30,Q2,82,
1071,2014,95,26,ENG30,Q1,85,
1076,2014,100,7,ENG45,Q2,81,
1076,2014,100,8,ENG45,Q1,85,
1076,2014,100,8,GYM33,Q1,88,
1076,2014,100,7,GYM33,Q2,90,
1088,2014,98,13,ENG78,Q1,97,
1088,2014,96,18,ENG78,Q2,90,
1098,2014,94,11,MATH40,Q2,100,
1105,2014,98,12,SCI30,Q1,91,
1105,2014,98,17,SCI30,Q2,92,
1109,2014,92,5,MATH33,Q2,94,
1109,2014,92,5,SCI31,Q2,87,
1109,2014,95,11,SCI31,Q1,82,
1115,2014,94,31,ENG30,Q2,87,
1115,2014,83,21,ENG30,Q1,93,
1115,2014,83,21,MATH40,Q1,73,
1115,2014,94,31,MATH40,Q2,70,
1118,2014,88,30,GYM33,Q2,81,
1118,2014,90,15,GYM33,Q1,85,
1120,2014,88,34,HIST20,Q2,76,
1120,2014,95,42,HIST20,Q1,85,
1120,2014,95,42,RHET30,Q1,82,
1120,2014,88,34,RHET30,Q2,68,
1127,2014,96,22,ENG40,Q2,74,
1127,2014,93,19,ENG40,Q1,73,
1128,2014,93,26,ENG40,Q1,80,
1128,2014,82,43,ENG40,Q2,88,
1128,2014,82,43,GYM31,Q2,90,
1128,2014,93,26,GYM31,Q1,94,
1128,2014,93,26,HIST40,Q1,83,
1128,2014,82,43,HIST40,Q2,83,
1138,2014,92,19,MATH40,Q2,61,
1138,2014,98,18,MATH40,Q1,76,
1142,2014,92,62,MATH22,Q2,55,
1142,2014,95,40,MATH22,Q1,60,
1150,2014,88,60,ENG30,Q1,76,
1150,2014,80,76,ENG30,Q2,80,
1156,2014,94,25,ENG30,Q2,73,
1156,2014,86,21,ENG30,Q1,71,
1156,2014,86,21,GYM30,Q1,75,
1156,2014,94,25,GYM30,Q2,87,
1157,2014,98,3,ENG30,Q1,87,
1157,2014,96,1,ENG30,Q2,84,
1172,2014,100,1,HIST45,Q1,84,
1175,2014,80,18,MATH45,Q2,87,
1175,2014,98,6,MATH45,Q1,85,
1179,2014,83,60,GYM33,Q1,100,
1179,2014,92,54,GYM33,Q2,96,
1179,2014,92,54,SCI30,Q2,72,
1179,2014,83,60,SCI30,Q1,85,
1180,2014,76,118,MATH32,Q2,70,
1180,2014,88,74,MATH32,Q1,71,
1187,2014,94,35,GYM33,Q2,100,
1187,2014,98,22,GYM33,Q1,97,
1193,2014,98,15,GYM33,Q1,97,
1653,2014,96,37,ENG10,Q2,78,
1653,2014,95,16,ENG10,Q1,78,
1653,2014,95,16,GYM30,Q1,83,
1653,2014,96,37,GYM30,Q2,93,
1653,2014,96,37,MATH32,Q2,73,
1653,2014,95,16,MATH32,Q1,50,
1653,2014,95,16,RHET10,Q1,86,
1653,2014,96,37,RHET10,Q2,85,
1660,2014,98,67,SCI20,Q2,50,
1660,2014,98,52,SCI20,Q1,70,
1660,2014,98,52,STUDY15,Q1,97,
1660,2014,98,67,STUDY15,Q2,91,
1663,2014,100,3,MATH40,Q1,72,
1663,2014,96,9,MATH40,Q2,73,
1663,2014,96,9,THE13,Q2,85,
1663,2014,100,3,THE13,Q1,95,
1664,2014,83,48,SCI20,Q1,61,
1664,2014,88,82,SCI20,Q2,50,
1671,2014,98,4,HIST35,Q2,76,
1671,2014,100,8,HIST35,Q1,77,
1859,2014,100,5,ENG05,Q1,50,
1859,2014,96,6,ENG05,Q2,60,
1859,2014,96,6,MATH25,Q2,82,
1859,2014,100,5,MATH25,Q1,71,
1860,2014,90,28,HIST30,Q2,82,
1860,2014,95,36,HIST30,Q1,68,
1860,2014,95,36,MATH22,Q1,71,
1860,2014,90,28,MATH22,Q2,73,
1860,2014,90,28,RHET20,Q2,92,
1860,2014,95,36,RHET20,Q1,82,
1861,2014,98,9,ENG30,Q1,87,
1861,2014,100,21,ENG30,Q2,84,
1861,2014,100,21,STUDY45,Q2,92,
1861,2014,98,9,STUDY45,Q1,96,
1865,2014,100,23,GYM20,Q2,82,
1865,2014,100,3,GYM20,Q1,86,
1874,2014,98,10,RHET30,Q1,69,
1874,2014,82,23,RHET30,Q2,82,
1874,2014,82,23,SCI20,Q2,85,
1874,2014,98,10,SCI20,Q1,89,
1876,2014,74,66,ENG30,Q2,86,
1876,2014,88,56,ENG30,Q1,82,
1876,2014,88,56,MATH32,Q1,73,
1876,2014,74,66,MATH32,Q2,70,
1879,2014,88,35,ENG05,Q2,81,
1879,2014,90,29,ENG05,Q1,100,
1881,2014,98,42,ART20,Q1,85,
1881,2014,90,36,ART20,Q2,88,
1881,2014,90,36,MATH01,Q2,70,
1881,2014,90,36,STUDY45,Q2,89,
1881,2014,98,42,STUDY45,Q1,96,
1883,2014,98,3,SCI36,Q1,95,
1883,2014,92,5,SCI36,Q2,95,
1891,2014,90,15,SCI36,Q2,85,
1891,2014,100,9,SCI36,Q1,80,
1894,2014,90,2,GYM30,Q1,88,
1894,2014,88,10,GYM30,Q2,93,
1894,2014,88,10,MATH35,Q2,92,
1894,2014,90,2,MATH35,Q1,90,
1897,2014,78,34,FREN30,Q2,70,
1897,2014,86,30,FREN30,Q1,75,
1898,2014,84,27,RHET35,Q2,80,
1898,2014,93,9,RHET35,Q1,92,
1901,2014,98,11,SPAN20,Q1,87,
1901,2014,96,2,SPAN20,Q2,87,
1903,2014,95,28,GYM20,Q1,93,
1903,2014,76,36,GYM20,Q2,89,
1908,2014,76,32,SCI30,Q2,79,
1908,2014,81,13,SCI30,Q1,85,
1910,2014,78,47,RHET30,Q2,89,
1910,2014,95,29,RHET30,Q1,75,
1910,2014,95,29,SCI30,Q1,78,
1910,2014,78,47,SCI30,Q2,75,
1912,2014,71,42,ENG05,Q1,100,
1912,2014,68,59,ENG05,Q2,100,
1923,2014,98,62,HIST11,Q2,77,
1923,2014,98,38,HIST11,Q1,82,
1929,2014,95,19,ART20,Q1,67,
1929,2014,100,22,ART20,Q2,73,
2563,2014,98,37,SPAN10,Q1,88,
2563,2014,90,34,SPAN10,Q2,86,
2564,2014,100,5,WRI71,Q1,89,
2564,2014,98,10,WRI71,Q2,97,
2565,2014,98,6,MATH20,Q1,77,
2565,2014,92,22,MATH20,Q2,71,
2569,2014,95,4,HIST25,Q1,60,
2569,2014,92,1,HIST25,Q2,68,
2569,2014,92,1,MATH10,Q2,83,
2569,2014,95,4,MATH10,Q1,75,
2577,2014,95,9,ENG01,Q1,80,
2577,2014,92,3,ENG01,Q2,72,
2579,2014,90,16,ENG01,Q2,88,
2579,2014,100,6,ENG01,Q1,86,
2580,2014,86,16,ENG01,Q2,80,
2580,2014,98,7,ENG01,Q1,84,
2580,2014,98,7,RHET20,Q1,70,
2580,2014,86,16,RHET20,Q2,79,
2582,2014,100,24,GYM10,Q1,91,
2582,2014,98,34,GYM10,Q2,72,
2582,2014,98,34,SCI10,Q2,80,
2582,2014,100,24,SCI10,Q1,81,
2583,2014,90,9,ENG25,Q1,77,
2583,2014,94,11,ENG25,Q2,71,
2584,2014,100,34,FREN20,Q2,50,
2584,2014,95,25,FREN20,Q1,63,
2584,2014,95,25,SCI20,Q1,63,
2584,2014,100,34,SCI20,Q2,55,
2584,2014,100,34,STUDY15,Q2,76,
2584,2014,95,25,STUDY15,Q1,92,
2653,2014,71,77,ENG20,Q1,91,
2958,2014,98,15,MATH10,Q2,85,
2958,2014,98,16,MATH10,Q1,77,
2965,2014,98,13,SCI10,Q1,81,
2965,2014,100,23,SCI10,Q2,80,
2965,2014,100,23,STUDY15,Q2,90,
2965,2014,98,13,STUDY15,Q1,75,
2967,2014,95,6,ENG75,Q1,65,
2967,2014,90,10,ENG75,Q2,60,
2967,2014,90,10,MATH10,Q2,70,
2967,2014,95,6,MATH10,Q1,57,
2967,2014,95,6,WRI71,Q1,70,
2967,2014,90,10,WRI71,Q2,83,
2968,2014,62,16,ENG05,Q2,50,
2968,2014,57,34,ENG05,Q1,50,
2969,2014,90,36,MATH25,Q2,73,
2969,2014,98,19,MATH25,Q1,74,
2969,2014,98,19,SCI10,Q1,68,
2969,2014,90,36,SCI10,Q2,66,
2969,2014,90,36,STUDY15,Q2,100,
2969,2014,98,19,STUDY15,Q1,100,
2972,2014,100,20,ENG10,Q2,77,
2972,2014,100,5,ENG10,Q1,79,
2976,2014,100,45,FREN10,Q2,73,
2976,2014,100,29,FREN10,Q1,82,
2976,2014,100,29,HIST11,Q1,67,
2976,2014,100,45,HIST11,Q2,68,
2976,2014,100,45,MATH20,Q2,64,
2976,2014,100,29,MATH20,Q1,75,
2977,2014,94,44,GYM10,Q2,77,
2977,2014,76,36,GYM10,Q1,78,
2980,2014,95,26,GYM10,Q1,75,
2980,2014,88,27,GYM10,Q2,80,
2980,2014,88,27,SCI10,Q2,72,
2980,2014,95,26,SCI10,Q1,80,
2980,2014,95,26,STUDY15,Q1,90,
2980,2014,88,27,STUDY15,Q2,79,
2981,2014,95,6,SCI20,Q1,83,
2981,2014,90,24,SCI20,Q2,84,
2981,2014,90,24,SPAN10,Q2,93,
2981,2014,95,6,SPAN10,Q1,90,
2982,2014,92,31,ENG05,Q2,50,
2982,2014,92,31,GYM10,Q2,82,
2982,2014,90,8,GYM10,Q1,89,
2991,2014,92,23,HIST11,Q2,75,
2991,2014,98,29,HIST11,Q1,71,
2993,2014,95,12,GYM10,Q1,85,
2993,2014,96,35,GYM10,Q2,89,
2993,2014,96,35,MATH25,Q2,57,
2473,2014,94,3,HIST40,Q2,88,
2484,2014,80,59,FREN10,Q2,78,
2484,2014,69,49,FREN10,Q1,85,
2484,2014,69,49,HIST10,Q1,87,
2484,2014,80,59,HIST10,Q2,86,
2486,2014,100,3,RHET20,Q1,67,
2486,2014,98,4,RHET20,Q2,55,
2487,2014,95,1,SCI20,Q1,84,
2487,2014,96,6,SCI20,Q2,72,
2493,2014,98,34,ENG05,Q2,100,
2493,2014,95,19,ENG05,Q1,67,
2494,2014,88,1,SCI20,Q1,70,
2495,2014,98,3,SPAN20,Q1,82,
2495,2014,100,13,SPAN20,Q2,79,
2500,2014,74,81,ENG10,Q2,50,
2500,2014,57,44,ENG10,Q1,50,
2500,2014,74,81,MATH01,Q2,100,
2500,2014,74,81,STUDY15,Q2,87,
2500,2014,57,44,STUDY15,Q1,80,
2501,2014,93,8,ENG05,Q1,50,
2501,2014,92,10,ENG05,Q2,100,
2501,2014,92,10,GYM20,Q2,82,
2501,2014,93,8,GYM20,Q1,94,
2504,2014,92,3,ENG20,Q2,86,
2504,2014,98,2,ENG20,Q1,88,
2511,2014,100,11,ENG20,Q1,81,
2511,2014,98,20,ENG20,Q2,87,
2515,2014,98,17,GYM20,Q1,97,
2515,2014,96,27,GYM20,Q2,81,
2517,2014,100,11,SCI10,Q1,85,
2517,2014,86,28,SCI10,Q2,70,
2518,2014,94,10,ENG05,Q2,50,
2518,2014,100,5,ENG05,Q1,50,
2518,2014,100,5,GYM20,Q1,95,
2518,2014,94,10,GYM20,Q2,93,
2523,2014,95,8,SPAN12,Q1,82,
2523,2014,96,9,SPAN12,Q2,87,
2529,2014,93,6,ARAB20,Q1,78,
2529,2014,86,12,ARAB20,Q2,82,
2529,2014,86,12,ENG05,Q2,55,
2529,2014,93,6,ENG05,Q1,50,
2529,2014,93,6,GYM20,Q1,85,
2529,2014,86,12,GYM20,Q2,84,
2530,2014,90,64,HIST11,Q2,50,
2530,2014,95,18,HIST11,Q1,50,
2536,2014,100,13,MATH01,Q2,79,
2536,2014,100,8,MATH01,Q1,82,
2536,2014,100,8,RHET20,Q1,75,
2536,2014,100,13,RHET20,Q2,82,
2540,2014,94,73,FREN10,Q2,59,
2540,2014,95,36,FREN10,Q1,65,
2540,2014,95,36,HIST11,Q1,72,
2540,2014,94,73,HIST11,Q2,72,
2543,2014,95,26,HIST25,Q1,84,
2543,2014,94,17,HIST25,Q2,90,
2543,2014,94,17,MATH32,Q2,87,
2543,2014,95,26,MATH32,Q1,79,
2551,2014,76,48,SCI70,Q2,67,
2551,2014,88,49,SCI70,Q1,84,
2557,2014,100,22,GYM20,Q2,80,
2557,2014,98,7,GYM20,Q1,87,
2557,2014,98,7,MATH10,Q1,74,
2557,2014,100,22,MATH10,Q2,79,
2560,2014,95,2,MATH73,Q1,90,
2560,2014,100,16,MATH73,Q2,80,
2561,2014,95,2,ARAB20,Q1,66,
2561,2014,92,7,ARAB20,Q2,59,
2561,2014,92,7,THE10,Q2,71,
2561,2014,95,2,THE10,Q1,84,
2563,2014,98,37,HIST11,Q1,83,
2563,2014,90,34,HIST11,Q2,81,
2564,2014,100,5,ENG75,Q1,83,
2564,2014,98,10,ENG75,Q2,82,
2564,2014,98,10,HIST20,Q2,74,
2564,2014,100,5,HIST20,Q1,67,
2564,2014,100,5,SCI20,Q1,70,
2564,2014,98,10,SCI20,Q2,74,
2569,2014,95,4,GYM20,Q1,90,
2569,2014,92,1,GYM20,Q2,74,
2993,2014,95,12,MATH25,Q1,70,
2993,2014,95,12,STUDY15,Q1,95,
2993,2014,96,35,STUDY15,Q2,90,
2994,2014,96,5,HIST11,Q2,76,
2994,2014,100,2,HIST11,Q1,74,
2999,2014,86,39,HIST11,Q1,61,
2999,2014,68,58,HIST11,Q2,50,
3001,2014,90,31,ENG05,Q2,100,
3001,2014,93,31,ENG05,Q1,50,
3002,2014,98,27,ENG05,Q2,50,
3002,2014,90,9,ENG05,Q1,50,
3007,2014,93,3,SCI10,Q1,73,
3007,2014,100,2,SCI10,Q2,73,
3013,2014,84,51,RHET10,Q2,50,
3013,2014,100,39,RHET10,Q1,50,
3013,2014,100,39,SPAN10,Q1,69,
3013,2014,84,51,SPAN10,Q2,74,
3019,2014,96,6,ENG05,Q2,100,
3019,2014,100,1,ENG05,Q1,65,
3019,2014,100,1,FREN10,Q1,78,
3019,2014,96,6,FREN10,Q2,67,
3019,2014,96,6,GYM10,Q2,77,
3019,2014,100,1,GYM10,Q1,75,
3024,2014,56,35,ENG10,Q2,50,
3024,2014,90,39,ENG10,Q1,50,
3029,2014,90,3,ENG05,Q1,50,
3029,2014,80,6,ENG05,Q2,50,
3029,2014,80,6,GYM10,Q2,98,
3029,2014,90,3,GYM10,Q1,96,
3031,2014,92,42,ENG05,Q2,99,
3031,2014,100,33,ENG05,Q1,50,
3034,2014,98,28,RHET10,Q1,83,
3034,2014,90,46,RHET10,Q2,81,
3036,2014,98,8,GYM10,Q2,93,
3036,2014,98,9,GYM10,Q1,93,
3039,2014,94,7,MATH25,Q2,79,
3039,2014,100,2,MATH25,Q1,86,
3039,2014,100,2,RHET10,Q1,84,
3039,2014,94,7,RHET10,Q2,88,
3044,2014,100,8,ENG05,Q1,50,
3044,2014,96,11,ENG05,Q2,93,
3044,2014,96,11,GYM10,Q2,82,
3044,2014,100,8,GYM10,Q1,84,
3044,2014,100,8,MATH25,Q1,82,
3044,2014,96,11,MATH25,Q2,75,
3044,2014,96,11,STUDY15,Q2,90,
3044,2014,100,8,STUDY15,Q1,100,
3045,2014,96,3,RHET10,Q2,85,
3046,2014,100,3,MATH70,Q2,89,
3046,2014,98,3,MATH70,Q1,97,
3050,2014,92,7,HIST10,Q2,73,
3050,2014,98,5,HIST10,Q1,70,
3052,2014,93,61,ENG10,Q1,69,
3052,2014,88,61,ENG10,Q2,73,
3054,2014,98,7,ENG10,Q1,86,
3054,2014,94,18,ENG10,Q2,86,
3058,2014,94,67,MATH10,Q2,77,
3058,2014,95,27,MATH10,Q1,76,
3062,2014,100,8,FREN10,Q1,79,
3062,2014,96,9,FREN10,Q2,65,
3062,2014,96,9,GYM10,Q2,88,
3062,2014,100,8,GYM10,Q1,93,
3066,2014,93,26,MATH10,Q1,61,
3066,2014,84,41,MATH10,Q2,72,
3068,2014,98,5,SCI10,Q1,93,
3068,2014,94,5,SCI10,Q2,90,
3068,2014,94,5,STUDY15,Q2,90,
3068,2014,98,5,STUDY15,Q1,90,
3070,2014,96,35,GYM10,Q2,94,
3070,2014,100,23,GYM10,Q1,95,
3070,2014,100,23,SCI10,Q1,80,
3070,2014,96,35,SCI10,Q2,83,
3072,2014,100,2,HIST11,Q1,74,
3072,2014,100,1,HIST11,Q2,78,
3078,2014,96,17,GYM10,Q2,77,
3078,2014,93,12,GYM10,Q1,90,
3091,2014,78,18,THE10,Q2,50,
3094,2014,93,26,FREN10,Q1,61,
3094,2014,70,46,FREN10,Q2,50,
2570,2014,100,3,ENG20,Q1,82,
2570,2014,98,7,ENG20,Q2,84,
2570,2014,98,7,SPAN20,Q2,88,
2570,2014,100,3,SPAN20,Q1,87,
2577,2014,95,9,ENG10,Q1,81,
2577,2014,92,3,ENG10,Q2,72,
2577,2014,92,3,STUDY15,Q2,95,
2577,2014,95,9,STUDY15,Q1,100,
2580,2014,98,7,SCI20,Q1,82,
2580,2014,86,16,SCI20,Q2,72,
2582,2014,100,24,HIST20,Q1,80,
2582,2014,98,34,HIST20,Q2,72,
2584,2014,100,34,GYM20,Q2,72,
2584,2014,95,25,GYM20,Q1,79,
2585,2014,100,23,ENG25,Q1,79,
2585,2014,94,23,ENG25,Q2,71,
2591,2014,94,3,FREN30,Q2,65,
2653,2014,71,77,FREN10,Q1,89,
2653,2014,71,77,HIST11,Q1,91,
2751,2014,93,9,HIST20,Q1,60,
2751,2014,94,24,HIST20,Q2,55,
2751,2014,94,24,SCI30,Q2,71,
2751,2014,93,9,SCI30,Q1,75,
2752,2014,92,46,HIST40,Q2,84,
2752,2014,86,27,HIST40,Q1,88,
2960,2014,93,8,MATH10,Q1,88,
2960,2014,94,21,MATH10,Q2,90,
2965,2014,98,13,SPAN10,Q1,90,
2965,2014,100,23,SPAN10,Q2,87,
2969,2014,98,19,RHET10,Q1,80,
2969,2014,90,36,RHET10,Q2,55,
2972,2014,100,20,HIST11,Q2,70,
2972,2014,100,5,HIST11,Q1,80,
2976,2014,100,45,ENG10,Q2,69,
2976,2014,100,29,ENG10,Q1,76,
2976,2014,100,29,RHET10,Q1,86,
2976,2014,100,45,RHET10,Q2,72,
2976,2014,100,45,STUDY15,Q2,95,
2976,2014,100,29,STUDY15,Q1,80,
2977,2014,94,44,SCI10,Q2,71,
2977,2014,76,36,SCI10,Q1,62,
2980,2014,95,26,ENG10,Q1,74,
2980,2014,88,27,ENG10,Q2,76,
2981,2014,95,6,HIST10,Q1,85,
2981,2014,90,24,HIST10,Q2,89,
2982,2014,90,8,SCI10,Q1,87,
2982,2014,92,31,SCI10,Q2,73,
2987,2014,100,4,ENG05,Q2,97,
2987,2014,100,2,ENG05,Q1,50,
2987,2014,100,2,STUDY15,Q1,100,
2987,2014,100,4,STUDY15,Q2,95,
2988,2014,95,26,GYM10,Q1,93,
2993,2014,95,12,ENG05,Q1,88,
2999,2014,86,39,ENG05,Q1,50,
2999,2014,68,58,ENG05,Q2,50,
2999,2014,86,39,MATH10,Q1,52,
3001,2014,90,31,GYM10,Q2,71,
3001,2014,93,31,GYM10,Q1,80,
3002,2014,98,27,HIST11,Q2,62,
3002,2014,90,9,HIST11,Q1,71,
3003,2014,94,7,SCI20,Q2,76,
3003,2014,98,2,SCI20,Q1,90,
3004,2014,92,59,GYM10,Q2,54,
3004,2014,95,21,GYM10,Q1,60,
3007,2014,93,3,ENG10,Q1,80,
3007,2014,100,2,ENG10,Q2,72,
3007,2014,100,2,GYM10,Q2,84,
3007,2014,93,3,GYM10,Q1,93,
3007,2014,100,2,MATH13,Q2,83,
3007,2014,93,3,STUDY15,Q1,86,
3013,2014,84,51,SCI10,Q2,50,
3013,2014,100,39,SCI10,Q1,57,
3019,2014,96,6,SCI10,Q2,71,
3019,2014,100,1,SCI10,Q1,73,
3024,2014,90,39,ENG05,Q1,50,
3024,2014,56,35,ENG05,Q2,50,
3026,2014,96,1,ENG05,Q2,100,
3026,2014,95,1,ENG05,Q1,100,
3028,2014,98,27,GYM10,Q1,80,
2426,2014,100,2,HIST25,Q1,74,
2426,2014,100,2,SCI36,Q1,71,
2426,2014,100,4,SCI36,Q2,85,
2432,2014,95,13,HIST20,Q1,71,
2432,2014,100,28,HIST20,Q2,81,
2433,2014,100,4,FREN20,Q2,90,
2436,2014,68,51,HIST70,Q2,71,
2436,2014,93,47,HIST70,Q1,74,
2436,2014,93,47,MATH70,Q1,72,
2436,2014,68,51,MATH70,Q2,51,
2439,2014,100,24,ENG25,Q1,79,
