studentid,academic_year,att_pct,n_demerits,course_number,term,grade_pct,failed_course
8,2011,96,4,DRA10,Q1,88,0
8,2011,96,4,ENG40,Q1,72,0
8,2011,96,4,HIST40,Q1,74,0
8,2011,96,4,MATH40,Q1,76,1
8,2011,96,4,RHET40,Q1,89,0
8,2011,96,4,SCI35,Q1,79,0
8,2011,96,4,SPAN30,Q1,82,0
22,2011,98,18,ENG30,Q1,73,0
22,2011,98,18,ENG78,Q1,76,0
22,2011,98,18,HIST30,Q1,85,1
22,2011,98,18,MATH30,Q1,73,1
22,2011,98,18,SCI30,Q1,75,0
30,2011,94,10,ENG45,Q1,70,1
30,2011,94,10,GYM10,Q1,62,1
30,2011,94,10,HIST40,Q1,81,0
30,2011,94,10,MATH40,Q1,54,1
30,2011,94,10,RHET40,Q1,86,0
30,2011,94,10,SCI40,Q1,87,1
30,2011,94,10,SPAN40,Q1,78,0
39,2011,100,16,DRA10,Q1,80,0
39,2011,100,16,ENG10,Q1,54,1
39,2011,100,16,ENG30,Q1,83,0
39,2011,100,16,HIST30,Q1,79,0
39,2011,100,16,MATH30,Q1,60,1
39,2011,100,16,SCI30,Q1,74,1
39,2011,100,16,SPAN20,Q1,63,1
59,2011,98,4,ART10,Q1,93,0
59,2011,98,4,ENG40,Q1,89,0
59,2011,98,4,HIST40,Q1,76,0
59,2011,98,4,MATH40,Q1,93,0
59,2011,98,4,RHET40,Q1,87,0
59,2011,98,4,SCI45,Q1,71,0
59,2011,98,4,SPAN40,Q1,67,0
66,2011,100,6,DRA10,Q1,85,0
66,2011,100,6,ENG40,Q1,76,0
66,2011,100,6,GYM10,Q1,88,0
66,2011,100,6,HIST40,Q1,80,0
66,2011,100,6,MATH41,Q1,79,0
66,2011,100,6,RHET40,Q1,71,0
66,2011,100,6,SCI30,Q1,82,0
83,2011,98,2,ART10,Q1,94,0
83,2011,98,2,ENG40,Q1,91,0
83,2011,98,2,HIST40,Q1,79,0
83,2011,98,2,MATH41,Q1,93,0
83,2011,98,2,RHET40,Q1,86,0
83,2011,98,2,SCI30,Q1,82,0
89,2011,89,1,DRA10,Q1,89,0
89,2011,89,1,ENG40,Q1,83,0
89,2011,89,1,HIST40,Q1,82,0
89,2011,89,1,MATH40,Q1,68,1
89,2011,89,1,RHET40,Q1,88,0
89,2011,89,1,SCI40,Q1,84,0
89,2011,89,1,SPAN40,Q1,77,0
111,2011,96,10,ART10,Q1,90,0
111,2011,96,10,ENG40,Q1,90,0
111,2011,96,10,HIST40,Q1,90,0
111,2011,96,10,MATH40,Q1,83,0
111,2011,96,10,RHET40,Q1,92,0
111,2011,96,10,SCI45,Q1,77,0
118,2011,96,8,DRA10,Q1,93,0
118,2011,96,8,ENG40,Q1,94,0
118,2011,96,8,HIST40,Q1,81,0
118,2011,96,8,MATH40,Q1,83,0
118,2011,96,8,RHET40,Q1,88,0
118,2011,96,8,SCI45,Q1,79,0
118,2011,96,8,SPAN40,Q1,86,0
126,2011,91,6,DRA10,Q1,87,0
126,2011,91,6,ENG30,Q1,79,0
126,2011,91,6,HIST30,Q1,78,0
126,2011,91,6,MATH30,Q1,50,1
126,2011,91,6,SCI31,Q1,64,1
126,2011,91,6,SPAN30,Q1,87,0
127,2011,96,25,ART10,Q1,50,1
127,2011,96,25,ENG30,Q1,71,1
127,2011,96,25,HIST30,Q1,76,0
127,2011,96,25,MATH30,Q1,50,1
127,2011,96,25,SCI20,Q1,65,1
127,2011,96,25,SPAN10,Q1,71,0
128,2011,100,13,ENG30,Q1,72,1
128,2011,100,13,FREN10,Q1,70,1
128,2011,100,13,GYM10,Q1,66,1
128,2011,100,13,HIST30,Q1,67,1
128,2011,100,13,MATH30,Q1,50,1
128,2011,100,13,SCI30,Q1,62,1
133,2011,100,3,ART10,Q1,77,0
133,2011,100,3,ENG40,Q1,76,0
133,2011,100,3,HIST40,Q1,76,0
133,2011,100,3,MATH40,Q1,80,1
133,2011,100,3,RHET40,Q1,87,0
133,2011,100,3,SCI40,Q1,81,0
148,2011,85,4,ART10,Q1,73,0
148,2011,85,4,ENG40,Q1,90,0
148,2011,85,4,HIST40,Q1,75,0
148,2011,85,4,MATH40,Q1,74,0
148,2011,85,4,RHET40,Q1,83,0
148,2011,85,4,SCI40,Q1,92,0
148,2011,85,4,SPAN40,Q1,75,0
150,2011,91,2,ENG40,Q1,78,0
150,2011,91,2,GYM10,Q1,87,0
150,2011,91,2,HIST40,Q1,81,0
150,2011,91,2,MATH40,Q1,75,0
150,2011,91,2,RHET40,Q1,86,0
150,2011,91,2,SCI40,Q1,87,0
150,2011,91,2,SPAN40,Q1,81,0
151,2011,87,9,ENG30,Q1,69,1
151,2011,87,9,ENG40,Q1,74,1
151,2011,87,9,GYM10,Q1,74,0
151,2011,87,9,HIST30,Q1,72,1
151,2011,87,9,MATH40,Q1,58,1
151,2011,87,9,RHET40,Q1,79,1
151,2011,87,9,SCI40,Q1,62,1
152,2011,94,3,ART10,Q1,74,0
152,2011,94,3,ENG41,Q1,84,0
152,2011,94,3,HIST40,Q1,72,0
152,2011,94,3,MATH41,Q1,74,0
152,2011,94,3,RHET40,Q1,79,0
152,2011,94,3,SCI30,Q1,70,0
160,2011,100,1,DRA10,Q1,94,0
160,2011,100,1,ENG40,Q1,85,0
160,2011,100,1,FREN40,Q1,90,0
160,2011,100,1,HIST40,Q1,86,0
160,2011,100,1,MATH40,Q1,68,0
160,2011,100,1,RHET40,Q1,84,0
160,2011,100,1,SCI45,Q1,75,0
165,2011,98,7,ENG45,Q1,86,0
165,2011,98,7,GYM10,Q1,87,0
165,2011,98,7,HIST40,Q1,81,0
165,2011,98,7,MATH40,Q1,78,0
165,2011,98,7,RHET40,Q1,83,0
165,2011,98,7,SCI45,Q1,84,0
174,2011,100,9,ENG40,Q1,96,0
174,2011,100,9,GYM10,Q1,70,0
174,2011,100,9,HIST40,Q1,82,0
174,2011,100,9,MATH40,Q1,82,1
174,2011,100,9,RHET40,Q1,88,0
174,2011,100,9,SCI35,Q1,86,0
174,2011,100,9,SPAN40,Q1,78,0
193,2011,98,1,ENG40,Q1,64,0
193,2011,98,1,FREN40,Q1,68,1
193,2011,98,1,GYM10,Q1,77,0
193,2011,98,1,HIST30,Q1,73,0
193,2011,98,1,MATH40,Q1,62,1
193,2011,98,1,RHET40,Q1,82,1
193,2011,98,1,SCI35,Q1,81,1
196,2011,85,4,DRA10,Q1,78,0
196,2011,85,4,ENG41,Q1,73,0
196,2011,85,4,HIST40,Q1,71,0
196,2011,85,4,MATH41,Q1,78,0
196,2011,85,4,RHET40,Q1,74,0
196,2011,85,4,SCI30,Q1,70,1
201,2011,94,20,ENG45,Q1,77,0
201,2011,94,20,GYM10,Q1,73,0
201,2011,94,20,HIST40,Q1,87,0
201,2011,94,20,MATH40,Q1,69,0
201,2011,94,20,RHET40,Q1,70,1
201,2011,94,20,SCI45,Q1,68,0
204,2011,91,4,ART10,Q1,83,0
204,2011,91,4,ENG40,Q1,84,0
204,2011,91,4,FREN30,Q1,66,1
204,2011,91,4,HIST40,Q1,78,0
204,2011,91,4,MATH41,Q1,96,0
204,2011,91,4,RHET40,Q1,81,0
204,2011,91,4,SCI40,Q1,84,0
218,2011,96,11,ENG40,Q1,70,0
218,2011,96,11,GYM10,Q1,82,0
218,2011,96,11,HIST40,Q1,75,0
218,2011,96,11,MATH40,Q1,67,1
218,2011,96,11,RHET40,Q1,81,0
218,2011,96,11,SCI40,Q1,83,0
222,2011,98,11,ENG41,Q1,76,0
222,2011,98,11,GYM10,Q1,73,0
222,2011,98,11,HIST40,Q1,72,0
222,2011,98,11,MATH41,Q1,88,0
222,2011,98,11,RHET40,Q1,73,0
222,2011,98,11,SCI30,Q1,70,1
229,2011,98,4,DRA10,Q1,85,0
229,2011,98,4,ENG40,Q1,76,0
229,2011,98,4,HIST40,Q1,74,0
229,2011,98,4,MATH41,Q1,97,0
229,2011,98,4,RHET40,Q1,73,0
229,2011,98,4,SCI30,Q1,71,0
231,2011,100,31,ENG30,Q1,86,0
231,2011,100,31,GYM10,Q1,80,0
231,2011,100,31,HIST30,Q1,81,0
231,2011,100,31,MATH30,Q1,82,0
231,2011,100,31,SCI31,Q1,80,0
231,2011,100,31,SPAN30,Q1,83,0
235,2011,100,5,ENG30,Q1,76,0
235,2011,100,5,ENG78,Q1,79,0
235,2011,100,5,HIST30,Q1,78,0
235,2011,100,5,MATH30,Q1,71,0
235,2011,100,5,SCI30,Q1,83,0
237,2011,100,9,ENG20,Q1,78,0
237,2011,100,9,GYM10,Q1,85,0
237,2011,100,9,HIST20,Q1,80,0
237,2011,100,9,MATH20,Q1,74,0
237,2011,100,9,RHET20,Q1,61,1
237,2011,100,9,SCI20,Q1,86,0
237,2011,100,9,SPAN10,Q1,76,0
486,2011,98,5,ENG30,Q1,90,0
486,2011,98,5,GYM10,Q1,89,0
486,2011,98,5,HIST30,Q1,92,0
486,2011,98,5,MATH40,Q1,94,0
486,2011,98,5,SCI31,Q1,92,0
486,2011,98,5,SPAN30,Q1,90,0
488,2011,91,9,ENG30,Q1,83,0
488,2011,91,9,ENG78,Q1,88,0
488,2011,91,9,HIST30,Q1,90,0
488,2011,91,9,MATH30,Q1,81,0
488,2011,91,9,SCI30,Q1,86,0
496,2011,96,30,ENG20,Q1,72,0
496,2011,96,30,FREN20,Q1,67,1
496,2011,96,30,GYM10,Q1,80,0
496,2011,96,30,HIST20,Q1,74,0
496,2011,96,30,MATH20,Q1,71,0
496,2011,96,30,RHET20,Q1,70,1
496,2011,96,30,SCI20,Q1,75,0
497,2011,98,22,DRA10,Q1,69,0
497,2011,98,22,ENG20,Q1,56,1
497,2011,98,22,HIST20,Q1,64,1
497,2011,98,22,MATH20,Q1,51,1
497,2011,98,22,RHET20,Q1,52,1
497,2011,98,22,SCI10,Q1,65,1
497,2011,98,22,SPAN10,Q1,50,1
498,2011,94,11,DRA10,Q1,78,0
498,2011,94,11,ENG30,Q1,81,0
498,2011,94,11,HIST30,Q1,86,0
498,2011,94,11,MATH30,Q1,82,0
498,2011,94,11,SCI31,Q1,76,0
498,2011,94,11,SPAN30,Q1,80,0
500,2011,100,11,DRA10,Q1,80,0
500,2011,100,11,ENG30,Q1,78,0
500,2011,100,11,FREN30,Q1,57,1
500,2011,100,11,HIST30,Q1,83,0
500,2011,100,11,MATH30,Q1,77,0
500,2011,100,11,SCI31,Q1,85,0
501,2011,100,10,DRA10,Q1,79,0
501,2011,100,10,ENG20,Q1,71,0
501,2011,100,10,FREN20,Q1,65,1
501,2011,100,10,HIST20,Q1,71,1
501,2011,100,10,MATH20,Q1,65,1
501,2011,100,10,SCI10,Q1,72,0
501,2011,100,10,STUDY25,Q1,83,0
503,2011,100,26,DRA10,Q1,92,0
503,2011,100,26,ENG30,Q1,89,0
503,2011,100,26,HIST30,Q1,94,0
503,2011,100,26,MATH30,Q1,81,0
503,2011,100,26,SCI30,Q1,86,0
503,2011,100,26,SPAN30,Q1,88,0
505,2011,94,2,ART10,Q1,82,0
505,2011,94,2,ENG20,Q1,64,1
505,2011,94,2,FREN20,Q1,65,1
505,2011,94,2,HIST20,Q1,77,0
505,2011,94,2,MATH20,Q1,64,1
505,2011,94,2,RHET20,Q1,57,1
505,2011,94,2,SCI20,Q1,64,0
509,2011,83,1,ENG41,Q1,80,0
509,2011,83,1,MATH41,Q1,79,0
509,2011,83,1,MATH74,Q1,86,0
511,2011,98,2,ART10,Q1,88,0
511,2011,98,2,ENG30,Q1,86,0
511,2011,98,2,FREN30,Q1,56,0
511,2011,98,2,HIST30,Q1,77,0
511,2011,98,2,MATH30,Q1,71,0
511,2011,98,2,SCI31,Q1,75,0
513,2011,98,2,DRA10,Q1,80,0
513,2011,98,2,ENG30,Q1,90,0
513,2011,98,2,HIST30,Q1,86,0
513,2011,98,2,MATH30,Q1,86,0
513,2011,98,2,SCI31,Q1,87,0
513,2011,98,2,SPAN30,Q1,85,0
516,2011,100,12,ART10,Q1,81,0
516,2011,100,12,ENG30,Q1,86,0
516,2011,100,12,HIST20,Q1,80,0
516,2011,100,12,MATH30,Q1,70,0
516,2011,100,12,SCI30,Q1,80,0
516,2011,100,12,SPAN20,Q1,73,0
519,2011,96,11,ENG30,Q1,74,0
519,2011,96,11,FREN30,Q1,65,0
519,2011,96,11,GYM10,Q1,60,1
519,2011,96,11,HIST30,Q1,82,0
519,2011,96,11,MATH30,Q1,66,0
519,2011,96,11,SCI31,Q1,83,0
525,2011,87,6,ENG20,Q1,68,1
525,2011,87,6,HIST20,Q1,71,0
525,2011,87,6,MATH10,Q1,63,1
525,2011,87,6,MATH71,Q1,90,0
525,2011,87,6,SCI20,Q1,71,0
525,2011,87,6,SPAN10,Q1,81,0
529,2011,98,10,DRA10,Q1,82,0
529,2011,98,10,ENG20,Q1,77,0
529,2011,98,10,HIST20,Q1,66,0
529,2011,98,10,MATH20,Q1,51,1
529,2011,98,10,RHET20,Q1,70,0
529,2011,98,10,SCI20,Q1,77,0
529,2011,98,10,SPAN10,Q1,50,1
532,2011,96,13,DRA10,Q1,82,0
532,2011,96,13,ENG10,Q1,73,0
532,2011,96,13,FREN20,Q1,72,1
532,2011,96,13,HIST20,Q1,71,0
532,2011,96,13,MATH20,Q1,67,0
532,2011,96,13,SCI10,Q1,66,0
532,2011,96,13,STUDY25,Q1,92,0
533,2011,89,16,ART10,Q1,83,0
533,2011,89,16,ENG30,Q1,78,0
533,2011,89,16,HIST30,Q1,71,0
533,2011,89,16,MATH30,Q1,52,0
533,2011,89,16,SCI20,Q1,61,1
533,2011,89,16,SPAN20,Q1,81,0
537,2011,100,2,ART10,Q1,89,0
537,2011,100,2,ENG45,Q1,88,0
537,2011,100,2,HIST40,Q1,83,0
537,2011,100,2,MATH40,Q1,68,1
537,2011,100,2,RHET40,Q1,73,0
537,2011,100,2,SCI40,Q1,97,0
537,2011,100,2,SPAN40,Q1,76,0
538,2011,98,5,DRA10,Q1,96,0
538,2011,98,5,ENG30,Q1,91,0
538,2011,98,5,FREN30,Q1,92,0
538,2011,98,5,HIST30,Q1,93,0
538,2011,98,5,MATH30,Q1,91,0
538,2011,98,5,SCI31,Q1,94,0
539,2011,98,10,ENG30,Q1,73,1
539,2011,98,10,HIST30,Q1,55,1
539,2011,98,10,MATH30,Q1,50,1
539,2011,98,10,SCI20,Q1,50,1
539,2011,98,10,SPAN10,Q1,50,1
543,2011,100,13,ART10,Q1,78,0
543,2011,100,13,ENG30,Q1,80,0
543,2011,100,13,HIST30,Q1,84,0
543,2011,100,13,MATH30,Q1,50,0
543,2011,100,13,SCI31,Q1,65,1
543,2011,100,13,SPAN30,Q1,76,0
544,2011,96,4,ART10,Q1,80,0
544,2011,96,4,ENG30,Q1,78,0
544,2011,96,4,ENG75,Q1,80,0
544,2011,96,4,HIST30,Q1,86,0
544,2011,96,4,MATH30,Q1,69,0
544,2011,96,4,SCI30,Q1,74,0
550,2011,91,2,ART10,Q1,96,0
550,2011,91,2,ENG30,Q1,84,0
550,2011,91,2,FREN30,Q1,84,0
550,2011,91,2,HIST30,Q1,91,0
550,2011,91,2,MATH40,Q1,90,0
550,2011,91,2,SCI31,Q1,93,0
552,2011,100,3,ENG30,Q1,89,0
552,2011,100,3,GYM10,Q1,83,0
552,2011,100,3,HIST30,Q1,88,0
552,2011,100,3,MATH30,Q1,83,0
552,2011,100,3,SCI30,Q1,83,0
552,2011,100,3,SPAN30,Q1,85,0
555,2011,72,10,ENG30,Q1,70,1
555,2011,72,10,GYM10,Q1,67,1
555,2011,72,10,HIST30,Q1,75,0
555,2011,72,10,MATH30,Q1,75,0
555,2011,72,10,SCI30,Q1,66,0
555,2011,72,10,SPAN30,Q1,77,0
557,2011,94,3,ART10,Q1,58,1
557,2011,94,3,ENG20,Q1,76,0
557,2011,94,3,HIST20,Q1,77,0
557,2011,94,3,MATH71,Q1,95,0
557,2011,94,3,SCI20,Q1,74,0
557,2011,94,3,STUDY25,Q1,84,0
558,2011,100,4,ENG30,Q1,86,0
558,2011,100,4,GYM10,Q1,81,0
558,2011,100,4,HIST30,Q1,92,0
558,2011,100,4,MATH30,Q1,93,0
558,2011,100,4,SCI31,Q1,90,0
558,2011,100,4,SPAN30,Q1,84,0
561,2011,96,2,ART10,Q1,89,0
561,2011,96,2,ENG30,Q1,83,0
561,2011,96,2,FREN30,Q1,78,0
561,2011,96,2,HIST30,Q1,90,0
561,2011,96,2,MATH30,Q1,58,0
561,2011,96,2,SCI31,Q1,78,0
562,2011,94,2,ENG30,Q1,81,0
562,2011,94,2,GYM10,Q1,64,0
562,2011,94,2,HIST30,Q1,80,0
562,2011,94,2,MATH30,Q1,81,0
562,2011,94,2,SCI31,Q1,79,0
562,2011,94,2,SPAN30,Q1,80,0
566,2011,98,1,ART10,Q1,87,0
566,2011,98,1,ENG45,Q1,80,0
566,2011,98,1,HIST40,Q1,87,0
566,2011,98,1,MATH40,Q1,88,0
566,2011,98,1,RHET40,Q1,92,0
566,2011,98,1,SCI45,Q1,83,1
573,2011,98,14,DRA10,Q1,83,0
573,2011,98,14,ENG40,Q1,71,0
573,2011,98,14,FREN30,Q1,71,1
573,2011,98,14,HIST40,Q1,89,0
573,2011,98,14,MATH40,Q1,66,1
573,2011,98,14,RHET40,Q1,75,0
573,2011,98,14,SCI45,Q1,58,1
576,2011,96,6,ENG45,Q1,83,0
576,2011,96,6,GYM10,Q1,75,0
576,2011,96,6,HIST40,Q1,68,0
576,2011,96,6,MATH40,Q1,71,1
576,2011,96,6,RHET40,Q1,83,0
576,2011,96,6,SCI40,Q1,79,0
578,2011,98,2,ART10,Q1,85,0
578,2011,98,2,ENG40,Q1,61,0
578,2011,98,2,FREN30,Q1,80,0
578,2011,98,2,HIST40,Q1,69,1
578,2011,98,2,MATH40,Q1,80,1
578,2011,98,2,RHET40,Q1,91,0
578,2011,98,2,SCI30,Q1,83,0
581,2011,98,2,ART10,Q1,70,0
581,2011,98,2,ENG40,Q1,84,0
581,2011,98,2,FREN10,Q1,98,0
581,2011,98,2,HIST40,Q1,94,0
581,2011,98,2,MATH40,Q1,85,0
581,2011,98,2,RHET40,Q1,93,0
581,2011,98,2,SCI40,Q1,85,0
582,2011,96,1,DRA10,Q1,84,0
582,2011,96,1,ENG40,Q1,83,0
582,2011,96,1,HIST40,Q1,72,0
582,2011,96,1,MATH40,Q1,76,1
582,2011,96,1,RHET40,Q1,80,0
582,2011,96,1,SCI40,Q1,88,0
593,2011,98,30,ENG30,Q1,84,0
593,2011,98,30,GYM10,Q1,76,0
593,2011,98,30,HIST30,Q1,80,1
593,2011,98,30,MATH30,Q1,73,0
593,2011,98,30,SCI30,Q1,73,0
593,2011,98,30,SPAN30,Q1,79,0
597,2011,85,22,ENG10,Q1,65,1
597,2011,85,22,GYM10,Q1,70,0
597,2011,85,22,HIST10,Q1,65,1
597,2011,85,22,MATH10,Q1,85,0
597,2011,85,22,RHET10,Q1,77,0
597,2011,85,22,SCI10,Q1,86,0
597,2011,85,22,SPAN10,Q1,61,1
599,2011,96,4,ART10,Q1,94,0
599,2011,96,4,ENG20,Q1,74,0
599,2011,96,4,FREN20,Q1,83,0
599,2011,96,4,HIST20,Q1,89,0
599,2011,96,4,MATH25,Q1,94,0
599,2011,96,4,RHET20,Q1,80,0
599,2011,96,4,SCI20,Q1,89,0
600,2011,100,2,DRA10,Q1,92,0
600,2011,100,2,ENG20,Q1,85,0
600,2011,100,2,HIST20,Q1,85,0
600,2011,100,2,MATH20,Q1,77,0
600,2011,100,2,RHET20,Q1,88,0
600,2011,100,2,SCI20,Q1,88,0
600,2011,100,2,SPAN20,Q1,87,0
603,2011,100,6,ENG20,Q1,80,0
603,2011,100,6,GYM10,Q1,85,0
603,2011,100,6,HIST20,Q1,79,0
603,2011,100,6,MATH25,Q1,85,0
603,2011,100,6,RHET20,Q1,73,0
603,2011,100,6,SCI30,Q1,81,0
603,2011,100,6,SPAN20,Q1,91,0
604,2011,87,2,ENG71,Q1,73,0
604,2011,87,2,HIST10,Q1,75,0
604,2011,87,2,MATH41,Q1,74,0
604,2011,87,2,SCI10,Q1,75,0
604,2011,87,2,WRI71,Q1,72,0
610,2011,98,3,ART10,Q1,92,0
610,2011,98,3,ENG20,Q1,86,0
610,2011,98,3,HIST20,Q1,87,0
610,2011,98,3,MATH25,Q1,97,0
610,2011,98,3,SCI25,Q1,93,0
610,2011,98,3,SPAN20,Q1,95,0
610,2011,98,3,STUDY25,Q1,96,0
611,2011,79,16,ENG71,Q1,67,1
611,2011,79,16,GYM10,Q1,51,1
611,2011,79,16,HIST20,Q1,50,1
611,2011,79,16,MATH10,Q1,54,1
611,2011,79,16,SCI20,Q1,55,1
611,2011,79,16,WRI71,Q1,69,1
612,2011,100,4,DRA10,Q1,97,0
612,2011,100,4,ENG20,Q1,93,0
612,2011,100,4,HIST20,Q1,102,0
612,2011,100,4,MATH25,Q1,93,0
612,2011,100,4,SCI35,Q1,91,0
612,2011,100,4,SPAN20,Q1,93,0
612,2011,100,4,STUDY25,Q1,96,0
616,2011,100,11,ART10,Q1,85,0
616,2011,100,11,ENG20,Q1,79,0
616,2011,100,11,HIST20,Q1,79,0
616,2011,100,11,MATH20,Q1,69,1
616,2011,100,11,SCI20,Q1,73,0
616,2011,100,11,SPAN20,Q1,70,0
616,2011,100,11,STUDY25,Q1,93,0
617,2011,100,9,DRA10,Q1,84,0
617,2011,100,9,ENG20,Q1,73,0
617,2011,100,9,HIST20,Q1,84,0
617,2011,100,9,MATH25,Q1,73,1
617,2011,100,9,SCI20,Q1,80,0
617,2011,100,9,SPAN20,Q1,75,0
617,2011,100,9,STUDY25,Q1,81,0
621,2011,100,7,ENG71,Q1,77,0
621,2011,100,7,FREN10,Q1,50,1
621,2011,100,7,HIST10,Q1,70,1
621,2011,100,7,MATH41,Q1,60,1
621,2011,100,7,SCI10,Q1,73,1
621,2011,100,7,WRI71,Q1,73,0
623,2011,100,13,ENG20,Q1,82,0
623,2011,100,13,FREN20,Q1,76,0
623,2011,100,13,GYM10,Q1,80,0
623,2011,100,13,HIST20,Q1,79,0
623,2011,100,13,MATH20,Q1,75,0
623,2011,100,13,SCI20,Q1,77,0
623,2011,100,13,STUDY25,Q1,89,0
627,2011,83,3,ENG71,Q1,80,0
627,2011,83,3,FREN10,Q1,50,1
627,2011,83,3,HIST10,Q1,50,1
627,2011,83,3,MATH11,Q1,83,0
627,2011,83,3,SCI10,Q1,73,1
627,2011,83,3,WRI71,Q1,76,0
633,2011,100,9,ART10,Q1,91,0
633,2011,100,9,ENG20,Q1,83,0
633,2011,100,9,FREN20,Q1,68,1
633,2011,100,9,HIST20,Q1,77,0
633,2011,100,9,MATH25,Q1,87,0
633,2011,100,9,SCI20,Q1,86,0
633,2011,100,9,STUDY25,Q1,91,0
634,2011,94,2,DRA10,Q1,92,0
634,2011,94,2,ENG20,Q1,60,0
634,2011,94,2,HIST20,Q1,62,0
634,2011,94,2,MATH20,Q1,71,0
634,2011,94,2,RHET20,Q1,50,1
634,2011,94,2,SCI30,Q1,72,0
634,2011,94,2,SPAN10,Q1,67,0
635,2011,100,1,ART10,Q1,91,0
635,2011,100,1,ENG20,Q1,87,0
635,2011,100,1,FREN20,Q1,93,0
635,2011,100,1,HIST20,Q1,107,0
635,2011,100,1,MATH25,Q1,90,0
635,2011,100,1,RHET20,Q1,97,0
635,2011,100,1,SCI35,Q1,92,0
636,2011,98,1,ENG20,Q1,73,0
636,2011,98,1,GYM10,Q1,75,0
636,2011,98,1,HIST20,Q1,75,0
636,2011,98,1,MATH20,Q1,56,1
636,2011,98,1,RHET20,Q1,55,1
636,2011,98,1,SCI20,Q1,79,0
636,2011,98,1,SPAN10,Q1,75,0
640,2011,91,5,ART10,Q1,79,0
640,2011,91,5,ENG20,Q1,63,1
640,2011,91,5,HIST20,Q1,66,0
640,2011,91,5,MATH20,Q1,76,0
640,2011,91,5,RHET20,Q1,56,1
640,2011,91,5,SCI20,Q1,80,0
640,2011,91,5,SPAN20,Q1,91,0
641,2011,100,4,ENG20,Q1,76,0
641,2011,100,4,GYM10,Q1,74,0
641,2011,100,4,HIST20,Q1,75,0
641,2011,100,4,MATH20,Q1,62,0
641,2011,100,4,RHET20,Q1,70,1
641,2011,100,4,SCI20,Q1,73,0
641,2011,100,4,SPAN20,Q1,93,0
643,2011,85,1,ART10,Q1,85,0
643,2011,85,1,ENG20,Q1,78,0
643,2011,85,1,FREN20,Q1,70,0
643,2011,85,1,HIST20,Q1,84,0
643,2011,85,1,MATH20,Q1,70,1
643,2011,85,1,SCI20,Q1,90,0
643,2011,85,1,STUDY25,Q1,97,0
644,2011,94,17,ENG20,Q1,63,0
644,2011,94,17,GYM10,Q1,79,0
644,2011,94,17,HIST20,Q1,73,0
644,2011,94,17,MATH20,Q1,50,1
644,2011,94,17,RHET20,Q1,60,1
644,2011,94,17,SCI20,Q1,66,1
644,2011,94,17,SPAN20,Q1,67,1
646,2011,98,9,ENG20,Q1,80,0
646,2011,98,9,GYM10,Q1,87,0
646,2011,98,9,HIST20,Q1,86,0
646,2011,98,9,MATH20,Q1,81,0
646,2011,98,9,RHET20,Q1,88,0
646,2011,98,9,SCI20,Q1,87,0
646,2011,98,9,SPAN20,Q1,88,0
658,2011,100,5,ENG20,Q1,75,0
658,2011,100,5,FREN20,Q1,69,0
658,2011,100,5,GYM10,Q1,85,0
658,2011,100,5,HIST20,Q1,78,0
658,2011,100,5,MATH20,Q1,73,0
658,2011,100,5,SCI35,Q1,81,0
658,2011,100,5,STUDY25,Q1,93,0
659,2011,100,2,DRA10,Q1,78,0
659,2011,100,2,ENG10,Q1,61,1
659,2011,100,2,FREN10,Q1,74,1
659,2011,100,2,HIST20,Q1,55,0
659,2011,100,2,MATH10,Q1,50,1
659,2011,100,2,RHET20,Q1,50,1
659,2011,100,2,SCI10,Q1,76,0
662,2011,98,22,DRA10,Q1,91,0
662,2011,98,22,ENG20,Q1,85,0
662,2011,98,22,FREN10,Q1,85,0
662,2011,98,22,HIST20,Q1,80,0
662,2011,98,22,MATH20,Q1,86,0
662,2011,98,22,SCI20,Q1,87,0
662,2011,98,22,STUDY25,Q1,99,0
666,2011,98,2,DRA10,Q1,98,0
666,2011,98,2,ENG20,Q1,97,0
666,2011,98,2,FREN10,Q1,100,0
666,2011,98,2,HIST20,Q1,98,0
666,2011,98,2,MATH20,Q1,93,0
666,2011,98,2,RHET20,Q1,94,0
666,2011,98,2,SCI20,Q1,98,0
667,2011,96,9,DRA10,Q1,90,0
667,2011,96,9,ENG20,Q1,82,0
667,2011,96,9,FREN20,Q1,72,0
667,2011,96,9,HIST20,Q1,87,0
667,2011,96,9,MATH25,Q1,80,0
667,2011,96,9,SCI20,Q1,82,0
667,2011,96,9,STUDY25,Q1,96,0
668,2011,96,12,ENG10,Q1,76,0
668,2011,96,12,FREN10,Q1,81,0
668,2011,96,12,GYM10,Q1,83,0
668,2011,96,12,HIST10,Q1,71,0
668,2011,96,12,MATH10,Q1,71,0
668,2011,96,12,SCI20,Q1,74,0
668,2011,96,12,STUDY15,Q1,85,0
677,2011,98,6,ART10,Q1,89,0
677,2011,98,6,ENG20,Q1,82,0
677,2011,98,6,HIST20,Q1,86,0
677,2011,98,6,MATH25,Q1,90,0
677,2011,98,6,SCI35,Q1,86,0
677,2011,98,6,SPAN20,Q1,94,0
677,2011,98,6,STUDY25,Q1,93,0
679,2011,96,7,ENG20,Q1,89,0
679,2011,96,7,FREN20,Q1,74,0
679,2011,96,7,GYM10,Q1,80,0
679,2011,96,7,HIST20,Q1,81,0
679,2011,96,7,MATH20,Q1,77,0
679,2011,96,7,RHET20,Q1,90,0
679,2011,96,7,SCI20,Q1,82,0
680,2011,98,3,ENG71,Q1,79,0
680,2011,98,3,HIST10,Q1,63,1
